slope,aspect,slope_shape,lithology_grade,fault_distance_km,lineament_density,geomorphology_unit,lulc_class,twi,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_max_mm_h,soil_saturation_pct,pore_water_pressure_kpa,sar_coherence_loss,sar_backscatter_diff_db,ndvi_vegetation_loss,osm_road_distance_m,osm_settlement_distance_m,geotechnical_fs,landslide_occurrence,risk_severity
13.79,45.04,0.528,4,1.431,1.044,1,3,2.5,111.23,198.08,14.3,100.0,35.65,0.687,-5.03,0.221,165.6,151.0,1.287,0,MODERATE
35.75,145.11,0.44,3,4.134,3.171,1,0,4.07,50.12,192.83,7.73,100.0,34.71,0.531,-2.86,0.141,80.5,112.3,0.576,1,CRITICAL
34.55,358.92,0.207,4,1.94,1.308,2,3,9.88,307.45,746.56,53.68,100.0,95.0,0.98,-10.85,0.401,342.5,17.9,0.213,1,CRITICAL
34.08,62.41,-0.223,3,1.824,2.997,2,1,6.2,49.04,111.97,9.48,82.0,22.41,0.661,0.28,0.293,214.5,525.6,1.003,1,HIGH
22.69,52.37,0.467,1,4.984,1.611,1,1,8.06,49.91,175.79,8.47,100.0,31.64,0.532,-1.5,0.079,29.6,223.0,1.151,0,MODERATE
14.4,329.42,-0.556,2,0.05,3.388,2,2,9.99,11.22,101.68,0.94,85.53,17.0,0.244,-0.39,0.29,229.8,109.4,2.928,0,LOW
52.88,317.54,0.75,2,3.977,0.786,3,0,7.89,10.47,92.21,1.7,78.72,13.07,0.597,-2.51,0.062,257.7,326.5,0.73,1,CRITICAL
43.81,11.61,-0.24,1,2.351,0.746,3,0,5.61,12.01,70.97,1.11,67.81,10.1,0.483,1.25,0.072,96.2,956.9,1.081,1,HIGH
22.98,270.61,-0.092,4,1.655,2.887,2,2,7.48,58.24,137.96,9.27,92.6,23.0,0.644,-1.14,0.091,112.5,119.1,0.961,0,HIGH
25.37,235.97,-0.15,3,1.457,3.851,0,3,7.74,34.87,115.56,4.62,85.9,22.05,0.548,-1.42,0.314,581.9,427.5,1.439,0,LOW
19.14,276.39,-0.376,1,0.664,0.686,1,2,6.6,31.69,141.74,3.81,92.24,27.34,0.383,0.66,0.058,33.2,1124.8,1.669,0,LOW
6.99,178.02,0.674,4,1.424,0.402,3,2,4.45,8.87,82.47,1.31,69.41,10.3,0.161,-5.55,0.07,963.7,215.9,4.309,0,LOW
21.15,356.9,0.276,4,1.738,3.932,1,3,6.72,31.19,121.56,4.16,85.99,18.81,0.421,-1.34,0.252,67.4,1335.6,1.162,0,MODERATE
29.06,15.78,0.425,3,2.013,0.581,3,0,7.3,30.86,139.34,6.06,92.72,23.26,0.508,-3.49,0.056,77.5,5.7,1.16,0,MODERATE
16.08,84.37,-0.428,2,3.905,1.127,2,1,4.33,63.03,181.61,7.04,100.0,40.25,0.53,-4.28,0.085,138.9,56.9,1.412,0,MODERATE
18.59,142.76,0.063,2,2.115,3.911,3,0,5.48,31.96,129.74,3.17,86.38,20.17,0.461,0.16,0.126,828.1,342.7,2.103,0,LOW
18.49,161.92,0.182,3,5.569,3.392,0,0,5.92,35.27,106.65,6.95,79.79,15.32,0.438,1.52,0.168,633.6,310.7,2.343,0,LOW
23.74,331.69,0.095,5,3.573,1.505,1,2,3.41,20.68,59.83,2.36,60.28,6.49,0.448,1.57,0.106,384.4,1820.7,1.295,0,MODERATE
19.58,201.6,-0.406,2,0.736,4.014,2,0,7.78,9.16,78.88,0.77,74.25,11.64,0.246,-1.37,0.098,443.3,69.4,2.402,0,LOW
13.37,16.24,0.376,3,1.136,2.429,3,0,8.02,23.18,57.57,3.11,67.86,7.03,0.293,-2.47,0.082,206.5,2106.7,3.8,0,LOW
23.7,146.83,0.043,5,0.289,0.396,2,1,6.3,2.84,19.33,0.55,52.53,1.83,0.33,1.85,0.087,659.0,859.6,1.395,0,LOW
28.27,149.94,-0.334,4,10.198,2.983,0,0,4.49,14.81,74.06,2.08,66.78,10.68,0.403,-3.95,0.112,38.1,113.4,1.002,1,HIGH
24.88,347.58,-0.649,3,7.617,2.303,3,0,8.4,25.54,117.44,3.72,87.69,21.6,0.417,2.53,0.09,218.7,206.1,1.476,0,LOW
6.61,215.71,0.212,4,0.31,2.448,2,0,8.7,10.23,65.68,0.89,71.68,8.47,0.178,-2.37,0.081,482.5,57.4,4.653,0,LOW
31.08,228.83,0.858,4,2.987,4.176,0,3,7.72,71.08,133.24,12.76,91.53,21.95,0.708,-2.75,0.278,236.3,1077.3,0.674,1,CRITICAL
11.06,256.77,-0.355,3,11.301,0.725,2,2,7.59,21.42,132.58,2.74,91.09,24.31,0.367,-2.96,0.506,471.9,219.2,3.338,0,LOW
28.02,277.21,0.06,5,4.812,2.793,2,3,8.81,62.13,185.34,11.31,100.0,33.36,0.534,-2.36,0.228,51.2,17.8,0.591,1,CRITICAL
28.67,228.62,0.389,3,2.369,1.981,2,3,7.29,67.11,206.38,9.23,100.0,37.15,0.657,-4.82,0.21,11.0,387.7,0.775,1,CRITICAL
8.64,85.39,-0.444,4,0.966,1.215,3,3,5.48,38.54,144.43,5.93,91.08,28.3,0.356,-2.9,0.213,229.0,134.2,2.514,0,LOW
35.13,314.66,-0.168,5,1.145,2.944,1,0,7.35,38.75,138.81,6.3,92.64,27.8,0.52,-1.59,0.125,334.5,218.3,0.494,0,HIGH
52.59,263.56,-0.301,3,4.664,2.84,2,3,6.64,56.61,182.72,6.09,100.0,39.68,0.796,-2.6,0.265,227.3,285.3,0.433,1,CRITICAL
18.9,267.07,0.345,4,5.309,3.612,1,1,7.35,19.79,65.32,2.4,69.12,8.13,0.268,-7.82,0.059,126.6,35.7,1.605,0,LOW
28.02,358.76,0.464,4,2.633,3.703,2,0,9.45,1.4,23.36,0.23,59.48,2.5,0.302,4.96,0.092,359.2,302.3,1.164,0,MODERATE
17.12,288.91,0.056,4,0.451,2.403,1,2,4.86,67.32,136.74,13.14,87.5,21.53,0.56,1.41,0.204,745.5,153.2,1.394,0,MODERATE
10.97,298.49,-0.295,4,9.506,1.435,1,1,7.89,60.96,149.35,13.08,96.99,33.39,0.492,-5.33,0.102,236.3,560.5,1.747,0,MODERATE
36.89,342.51,-0.155,1,6.52,2.271,1,0,4.74,42.05,167.28,6.45,97.07,34.28,0.699,-3.59,0.172,52.3,133.0,0.546,1,CRITICAL
28.39,54.41,-0.221,4,0.53,1.573,0,0,5.48,135.56,383.22,12.25,100.0,85.25,0.964,-4.34,0.054,206.3,1298.5,0.238,1,CRITICAL
14.95,179.18,-0.342,4,0.204,1.237,0,1,10.96,46.19,197.21,9.88,100.0,41.04,0.384,-0.46,0.104,388.9,610.4,1.026,1,HIGH
11.26,209.0,-0.036,4,2.687,2.361,1,2,8.51,23.51,102.74,3.27,83.19,15.38,0.357,-0.49,0.189,61.7,57.3,2.412,0,LOW
54.09,118.54,0.201,4,1.17,2.798,0,1,7.85,81.26,203.56,7.67,100.0,36.64,0.716,-5.57,0.124,164.1,67.8,0.209,1,CRITICAL
9.54,302.19,0.172,1,1.166,2.521,0,2,3.85,213.25,369.77,46.09,100.0,66.56,0.98,0.39,0.06,309.1,200.3,1.563,0,MODERATE
30.5,274.47,-0.003,3,0.319,4.013,3,0,6.98,86.78,250.85,10.35,100.0,45.15,0.762,-3.93,0.223,23.0,12.4,0.494,1,CRITICAL
24.43,259.52,0.02,4,10.73,1.324,1,1,2.94,155.69,462.28,26.77,100.0,83.21,0.98,0.2,0.066,64.0,22.6,0.264,1,CRITICAL
33.21,358.97,-0.029,5,6.205,1.627,1,0,7.58,7.77,78.5,0.78,73.77,10.42,0.4,-2.87,0.15,357.9,570.8,0.817,1,CRITICAL
46.72,93.38,-0.454,2,0.423,2.837,1,3,4.76,8.38,33.27,1.51,54.21,4.25,0.483,1.27,0.206,105.1,178.4,1.178,0,MODERATE
3.48,264.76,0.056,3,7.323,2.561,2,3,8.73,10.92,34.53,2.37,61.76,3.84,0.095,-0.48,0.262,27.4,102.5,15.48,0,LOW
12.06,198.51,-0.204,4,4.021,0.108,2,1,7.85,78.88,230.92,17.19,100.0,51.03,0.622,-4.92,0.079,382.8,206.6,0.966,0,HIGH
20.78,112.68,-0.472,4,1.378,1.38,1,3,4.82,32.1,114.6,3.13,80.36,20.43,0.46,-0.37,0.5,65.5,1824.6,1.166,0,MODERATE
48.65,57.81,0.13,4,7.175,1.14,1,2,8.34,42.22,97.08,7.92,81.08,14.17,0.651,-1.59,0.234,30.3,1047.2,0.436,1,CRITICAL
17.55,322.52,-0.214,1,3.19,3.544,2,0,12.11,19.74,104.7,3.42,90.29,19.39,0.312,0.71,0.096,274.1,132.2,2.237,0,LOW
15.67,214.36,0.08,4,6.609,3.652,3,1,7.05,86.59,200.09,16.64,100.0,36.02,0.751,-4.87,0.204,674.8,35.8,1.105,1,HIGH
4.94,296.98,0.297,4,2.217,1.264,3,2,9.44,121.33,186.66,15.37,100.0,33.6,0.769,-3.84,0.072,181.5,179.0,3.921,0,MODERATE
14.79,196.32,-0.333,4,2.431,0.518,0,1,2.87,11.35,53.41,1.55,57.26,6.87,0.275,0.6,0.109,70.9,4.0,2.148,0,LOW
29.94,79.19,0.032,4,1.204,0.941,2,1,8.53,13.92,89.9,1.78,79.12,12.8,0.49,-6.05,0.191,244.1,112.8,0.88,1,HIGH
20.86,121.52,-0.634,3,1.717,0.824,0,1,6.25,26.95,103.51,5.05,79.37,18.02,0.321,-4.62,0.142,282.6,440.8,1.972,0,LOW
14.57,137.35,0.536,5,2.936,1.073,2,1,6.91,21.37,78.86,4.13,72.67,10.32,0.222,-1.53,0.098,778.1,42.3,2.017,0,LOW
54.44,350.26,-0.476,4,10.285,1.062,2,0,8.81,49.29,119.64,5.66,89.14,25.11,0.79,-1.74,0.111,966.1,85.0,0.23,1,CRITICAL
18.85,2.03,-0.18,3,3.208,2.067,2,2,6.96,90.78,231.53,14.54,100.0,52.57,0.747,-3.25,0.077,117.6,254.1,0.797,1,CRITICAL
23.74,354.84,0.468,5,0.558,1.411,2,2,3.94,102.46,285.76,10.0,100.0,51.44,0.717,-1.25,0.116,372.8,565.0,0.428,1,CRITICAL
14.05,352.97,-0.082,5,0.05,2.395,2,2,10.86,15.19,72.72,1.24,77.82,10.19,0.223,-1.75,0.062,552.6,337.3,2.081,0,LOW
10.91,358.61,-0.419,4,6.663,1.511,2,2,4.31,12.55,102.2,2.08,75.46,15.39,0.29,1.11,0.163,284.1,594.6,2.527,0,LOW
32.07,171.57,0.25,3,1.586,3.44,0,1,5.65,29.38,115.71,5.81,82.2,17.12,0.446,-0.98,0.473,533.4,43.7,1.218,0,MODERATE
7.57,346.97,0.242,3,1.324,3.998,2,0,7.78,10.39,59.97,2.15,68.2,7.36,0.2,-4.2,0.054,206.7,79.2,6.716,0,LOW
28.59,142.42,-0.222,2,5.646,1.756,3,3,7.8,6.26,74.17,1.04,72.78,10.47,0.371,-0.92,0.326,256.1,995.2,1.645,0,LOW
3.0,9.47,-0.184,2,10.175,0.303,0,1,8.44,18.06,70.57,3.49,72.78,11.41,0.262,-1.76,0.196,29.7,1444.9,16.145,0,LOW
26.46,80.76,-0.152,3,4.825,1.082,1,2,7.79,32.55,126.13,4.45,89.39,24.2,0.459,-3.53,0.053,134.7,773.3,1.292,0,MODERATE
11.6,340.31,-0.072,3,0.668,0.518,2,0,10.03,57.61,146.34,11.67,99.88,26.31,0.505,-6.15,0.12,5.0,573.1,2.979,0,LOW
13.13,4.96,-0.663,2,1.738,1.514,2,0,8.58,83.51,262.07,15.74,100.0,57.19,0.561,-5.82,0.229,384.0,23.9,1.04,1,HIGH
18.93,196.56,-0.063,5,4.986,2.745,2,0,4.89,16.38,84.95,2.02,70.99,10.85,0.363,-3.65,0.117,143.5,2952.7,1.527,0,LOW
10.38,27.22,0.624,3,8.31,2.228,2,2,2.5,110.98,259.22,18.16,100.0,46.66,0.692,-0.77,0.121,641.5,106.5,2.047,0,MODERATE
6.28,103.1,-0.314,3,20.0,1.096,3,2,7.83,2.23,36.44,0.19,60.76,4.25,0.092,-2.06,0.483,30.7,238.7,8.555,0,LOW
20.01,31.71,-0.204,3,2.508,3.246,3,2,10.73,38.16,153.03,3.84,100.0,32.12,0.554,1.09,0.233,6.2,445.8,1.447,0,LOW
32.93,309.43,-0.414,1,6.051,0.639,1,3,4.74,65.17,182.82,13.85,100.0,40.73,0.781,-5.06,0.281,131.6,351.9,0.56,1,CRITICAL
25.11,212.79,0.214,5,0.167,1.036,1,0,5.19,22.38,78.67,1.82,69.52,9.84,0.42,-3.41,0.108,1016.8,2114.4,1.145,0,MODERATE
39.21,324.76,0.421,2,1.178,2.872,1,0,8.28,74.82,201.66,8.11,100.0,36.3,0.865,-4.1,0.067,984.7,404.3,0.469,1,CRITICAL
6.83,247.81,0.413,4,1.626,0.909,0,0,8.56,131.16,299.3,13.04,100.0,53.87,0.794,-4.55,0.199,318.7,112.8,1.626,0,MODERATE
17.62,349.57,-0.437,4,12.985,2.883,1,1,9.97,6.08,88.49,1.08,81.26,13.67,0.265,-0.72,0.077,81.9,373.0,1.558,1,HIGH
22.6,183.56,0.175,3,0.05,4.105,2,3,11.11,46.71,169.6,4.43,100.0,30.53,0.505,-0.57,0.201,183.3,177.1,1.3,0,MODERATE
13.13,229.94,0.502,3,1.289,3.509,3,3,8.02,1.23,47.28,0.1,64.57,5.5,0.166,1.91,0.205,1041.2,492.8,3.975,0,LOW
23.14,207.47,0.178,2,9.328,0.756,3,2,5.46,21.31,109.49,4.48,79.87,15.74,0.274,-7.12,0.068,448.7,18.0,1.841,0,LOW
38.09,174.33,0.167,2,1.282,2.234,0,2,5.53,9.57,72.44,1.94,68.13,8.88,0.437,3.67,0.184,308.8,145.6,1.257,0,MODERATE
29.03,304.55,-0.165,3,0.892,1.832,2,3,6.3,63.63,187.03,8.28,100.0,41.3,0.716,-5.12,0.494,740.2,357.7,0.649,0,HIGH
40.95,232.03,0.077,4,4.584,4.166,2,2,9.77,18.59,64.2,1.75,73.13,8.45,0.534,-1.32,0.151,332.3,674.8,0.662,1,CRITICAL
25.88,288.47,0.433,3,4.787,4.054,1,0,6.4,21.57,114.99,3.77,83.32,17.24,0.456,0.77,0.065,98.1,806.6,1.556,0,LOW
20.92,283.09,0.115,2,2.236,0.621,2,2,9.62,14.96,86.82,3.05,80.09,12.52,0.362,0.11,0.21,231.7,1106.4,2.172,1,HIGH
46.99,68.78,-0.437,1,10.276,3.826,3,2,4.15,18.16,98.67,3.93,74.04,15.33,0.524,1.24,0.183,87.1,213.9,0.829,1,CRITICAL
23.65,234.06,-0.16,4,0.793,0.893,1,2,8.13,16.58,53.72,1.63,66.83,8.45,0.385,1.01,0.201,234.3,398.3,1.264,1,HIGH
52.33,71.87,0.423,3,8.563,1.41,3,0,5.85,77.8,175.06,12.76,100.0,31.51,0.891,-1.71,0.066,914.3,396.7,0.432,1,CRITICAL
35.54,210.0,0.114,1,4.93,1.549,2,1,8.65,202.75,411.02,28.44,100.0,73.98,0.98,-3.38,0.108,197.5,1033.6,0.54,1,CRITICAL
14.91,243.88,0.042,4,1.607,1.276,2,1,6.94,43.8,145.16,4.46,93.94,24.55,0.484,-5.17,0.129,197.5,842.5,1.511,0,LOW
19.76,359.0,-0.194,2,5.756,3.598,1,0,9.25,59.62,231.12,11.51,100.0,48.76,0.491,-4.17,0.141,93.2,248.6,0.764,1,CRITICAL
46.78,11.0,0.416,3,0.5,1.453,0,1,6.54,110.78,309.73,20.99,100.0,55.75,0.98,-5.85,0.142,71.6,406.8,0.419,1,CRITICAL
39.22,32.85,0.582,2,0.491,3.449,2,0,7.44,42.02,125.9,9.04,88.69,20.1,0.735,-7.97,0.051,32.5,1113.1,0.847,1,CRITICAL
32.67,27.73,0.442,5,9.304,4.177,2,1,9.28,23.37,94.9,2.15,82.07,14.02,0.513,-4.02,0.307,303.2,3891.3,0.768,1,CRITICAL
30.8,143.41,0.505,2,0.349,3.547,2,0,7.28,196.0,436.64,22.24,100.0,78.6,0.98,-7.71,0.119,233.7,603.6,0.523,1,CRITICAL
9.76,295.77,-0.126,3,0.05,1.519,2,3,7.63,153.8,360.61,30.12,100.0,83.37,0.838,-6.6,0.217,202.6,31.9,1.251,1,HIGH
11.23,303.86,-0.175,5,1.724,3.016,3,0,9.17,16.18,73.36,2.19,74.99,11.84,0.265,0.15,0.166,771.7,1000.9,2.576,0,LOW
25.21,265.31,-0.055,2,0.384,2.289,1,1,7.33,78.93,213.6,11.57,100.0,38.45,0.638,-4.69,0.054,287.5,292.4,0.837,1,CRITICAL
13.3,322.88,0.014,4,6.958,3.325,2,0,4.01,67.71,210.43,11.21,100.0,37.88,0.541,-0.44,0.064,125.1,194.3,1.27,0,MODERATE
19.02,116.23,0.501,2,8.96,0.728,2,0,6.24,68.17,184.36,9.35,100.0,33.18,0.583,-6.48,0.09,83.2,154.2,1.436,0,MODERATE
18.25,31.74,0.408,1,2.305,2.716,1,2,3.27,115.41,205.29,9.8,100.0,36.95,0.78,-5.14,0.116,181.2,732.6,1.255,1,HIGH
29.99,20.94,0.188,4,1.94,3.272,3,0,6.95,72.88,228.66,11.99,100.0,41.16,0.763,-3.63,0.093,109.3,1028.5,0.382,1,CRITICAL
25.74,306.77,-0.501,5,2.711,3.221,2,2,8.54,47.44,143.52,5.32,96.29,30.57,0.591,0.82,0.079,115.9,520.9,0.72,1,CRITICAL
37.64,262.96,-0.591,3,0.898,4.051,0,0,7.77,121.63,199.32,26.23,100.0,50.47,0.953,-3.48,0.157,328.7,27.6,0.432,1,CRITICAL
26.0,251.5,0.084,4,1.238,0.339,3,1,10.57,20.0,123.88,3.53,93.66,20.89,0.487,-0.87,0.051,96.0,1948.4,0.862,1,HIGH
24.94,122.28,0.308,4,0.373,1.518,3,2,10.32,73.91,193.74,14.61,100.0,34.87,0.612,-5.42,0.141,5.0,367.2,0.639,1,CRITICAL
22.16,136.77,-0.028,3,2.07,2.054,2,3,8.06,78.59,167.97,16.79,100.0,30.23,0.753,-0.64,0.439,121.2,790.7,1.341,0,MODERATE
40.66,344.92,0.67,4,3.311,1.37,1,1,2.5,132.77,276.0,11.8,100.0,49.68,0.98,-4.0,0.063,753.0,574.7,0.201,1,CRITICAL
22.29,22.97,-0.379,2,9.319,1.37,3,2,8.98,414.81,1068.08,41.82,100.0,95.0,0.98,-13.88,0.205,300.7,183.8,0.655,0,HIGH
14.65,278.54,-0.423,3,4.702,0.822,0,2,5.8,53.0,132.01,10.24,87.69,27.2,0.557,-0.51,0.066,203.2,1124.8,2.381,0,LOW
31.59,111.47,-0.232,3,4.494,3.433,2,0,9.44,43.06,172.95,8.78,100.0,36.3,0.56,-1.33,0.094,163.1,163.6,0.681,1,CRITICAL
20.8,14.06,-0.246,5,1.289,3.823,0,3,8.19,59.67,160.06,4.81,100.0,35.97,0.62,-3.25,0.495,524.2,1754.9,0.827,1,CRITICAL
35.31,267.33,0.184,2,7.672,0.438,1,2,8.94,69.87,185.18,14.84,100.0,33.33,0.667,-3.46,0.174,37.0,1860.4,0.583,1,CRITICAL
42.94,119.13,-0.148,4,10.278,0.735,3,0,8.6,81.13,236.25,11.65,100.0,52.26,0.851,-5.5,0.086,103.3,19.9,0.199,1,CRITICAL
19.78,259.97,-0.542,2,9.422,1.037,2,3,12.76,21.46,120.13,3.11,96.41,23.42,0.389,1.27,0.234,234.6,62.3,1.774,0,LOW
42.14,254.76,0.312,2,0.139,2.187,2,0,8.65,43.39,97.67,8.81,81.82,14.38,0.714,-0.25,0.081,306.8,120.2,0.931,0,HIGH
35.8,192.52,-0.616,4,3.245,3.344,1,1,4.68,30.13,93.97,3.63,73.5,16.05,0.573,-4.45,0.086,107.5,207.4,0.669,1,CRITICAL
16.17,279.85,-0.375,4,3.607,0.393,3,1,9.86,2.57,46.22,0.42,67.53,5.93,0.244,-1.12,0.348,458.2,476.9,1.951,0,LOW
13.45,209.17,-0.568,3,1.224,2.711,1,2,6.55,61.13,158.32,7.75,97.46,35.11,0.537,-4.2,0.083,107.8,204.5,2.131,0,MODERATE
12.79,103.19,0.072,2,17.084,0.712,0,2,10.46,135.07,438.22,12.95,100.0,78.88,0.841,-7.09,0.097,9.1,1246.4,1.065,0,MODERATE
11.06,264.28,0.065,5,1.205,4.083,2,0,10.89,165.38,292.85,21.53,100.0,52.71,0.98,-0.62,0.069,199.3,290.9,1.118,1,CRITICAL
40.01,212.09,0.671,1,0.854,3.785,1,1,8.87,47.36,175.97,4.94,100.0,31.68,0.681,-3.03,0.131,1491.4,366.7,0.519,1,CRITICAL
19.94,4.58,0.32,4,2.317,3.993,0,0,4.69,94.38,304.62,14.43,100.0,54.83,0.693,-5.19,0.193,112.6,442.9,0.423,1,CRITICAL
50.49,324.59,0.505,4,1.366,0.535,3,0,6.49,81.0,255.8,12.49,100.0,46.04,0.915,-5.8,0.077,106.3,249.4,0.202,1,CRITICAL
15.05,196.43,0.101,4,9.021,2.101,2,2,10.45,16.9,71.07,2.39,76.55,9.79,0.343,-2.14,0.069,186.9,453.1,1.963,0,LOW
16.72,312.71,-0.342,5,2.03,0.778,3,2,11.9,4.22,53.8,0.44,73.63,7.64,0.377,-6.58,0.098,55.3,42.2,1.807,0,LOW
29.23,317.79,0.045,4,1.848,2.561,2,1,7.64,89.55,172.45,8.65,100.0,31.04,0.841,-3.37,0.142,257.9,313.8,0.566,1,CRITICAL
49.13,160.19,0.207,2,3.441,1.054,0,0,6.9,21.6,82.82,2.04,73.91,11.02,0.612,1.4,0.092,153.1,180.4,0.875,1,HIGH
16.3,182.76,0.246,3,0.296,3.26,0,1,4.9,51.81,129.57,4.96,85.29,19.89,0.504,0.08,0.063,144.3,101.6,2.445,0,LOW
33.68,149.67,-0.165,3,4.948,2.74,3,0,4.93,48.26,154.27,5.85,93.24,31.68,0.604,-0.96,0.066,339.1,17.3,0.746,1,CRITICAL
22.24,161.8,0.171,1,5.12,2.444,0,2,8.01,110.7,263.63,8.88,100.0,47.45,0.837,2.6,0.077,57.7,683.2,0.729,1,CRITICAL
29.42,322.25,-0.327,5,2.249,3.483,2,0,9.04,67.25,176.18,5.97,100.0,39.78,0.71,-1.9,0.194,1852.3,58.2,0.453,1,CRITICAL
13.91,283.73,-0.365,1,10.909,2.151,1,1,4.23,122.09,292.61,17.81,100.0,67.32,0.859,-5.92,0.107,222.0,84.4,1.095,0,MODERATE
31.86,45.55,-0.391,4,3.031,1.206,2,2,9.32,90.69,310.2,9.58,100.0,66.72,0.804,-0.93,0.121,55.0,82.9,0.222,1,CRITICAL
19.06,219.71,0.009,4,4.159,2.645,1,3,10.52,564.69,1218.85,66.0,100.0,95.0,0.98,-12.16,0.218,24.2,1770.1,0.322,1,CRITICAL
17.17,358.53,-0.412,4,9.035,4.024,0,0,8.89,129.62,365.63,16.78,100.0,81.37,0.875,-3.69,0.135,392.3,131.5,0.352,1,CRITICAL
21.76,214.4,-0.149,3,3.842,2.565,2,0,11.14,15.41,55.44,1.32,72.78,9.11,0.309,-0.77,0.196,73.4,92.8,2.21,0,LOW
30.37,282.91,0.316,4,1.979,2.681,1,3,8.28,211.52,325.02,23.44,100.0,58.5,0.98,-6.42,0.218,377.2,1566.6,0.228,1,CRITICAL
20.27,276.86,-0.36,2,0.088,3.932,2,1,8.3,27.02,100.76,5.1,82.19,18.15,0.428,2.93,0.055,356.7,444.0,2.017,0,LOW
17.27,126.11,-0.177,4,4.561,2.213,2,2,8.26,60.85,197.04,7.77,100.0,42.77,0.56,-6.49,0.137,1607.2,516.3,0.822,1,CRITICAL
20.65,133.87,0.025,2,11.72,4.185,2,2,10.49,184.35,314.54,19.55,100.0,56.62,0.98,-2.85,0.185,26.2,759.1,0.697,1,CRITICAL
20.37,260.67,0.086,5,2.224,0.755,1,1,8.68,15.67,62.23,1.69,70.54,7.9,0.325,-1.18,0.142,223.9,355.6,1.471,0,LOW
29.07,179.99,-0.175,2,1.453,2.302,2,0,6.33,126.56,378.84,27.57,100.0,83.38,0.98,-2.59,0.095,334.3,352.2,0.541,1,CRITICAL
17.9,205.41,0.275,2,2.563,0.973,3,0,8.43,198.96,430.79,20.05,100.0,77.54,0.98,-6.13,0.135,59.9,2871.7,0.786,1,CRITICAL
17.65,256.65,0.207,3,4.562,1.959,2,2,8.45,124.96,247.8,25.84,100.0,44.6,0.888,0.09,0.513,421.3,526.9,1.186,0,MODERATE
13.98,279.93,0.399,4,0.05,0.799,2,2,7.03,111.16,329.22,10.15,100.0,59.26,0.73,-1.21,0.128,204.2,559.4,0.568,1,CRITICAL
30.07,97.75,-0.029,4,7.638,1.012,3,2,9.75,19.98,113.19,4.04,88.77,18.09,0.458,-3.52,0.11,130.8,41.5,0.772,1,CRITICAL
23.92,52.85,-0.179,2,7.612,0.964,3,1,7.7,33.98,84.03,5.13,75.75,15.53,0.459,0.92,0.112,126.1,54.6,1.805,0,LOW
40.53,105.05,-0.239,1,2.728,1.412,1,0,9.05,92.85,207.43,15.34,100.0,48.48,0.927,-2.31,0.101,127.4,318.9,0.517,1,CRITICAL
37.85,182.71,0.107,2,0.457,0.652,3,1,8.62,8.17,67.85,0.94,72.23,8.82,0.497,-2.82,0.143,417.5,587.1,1.25,0,MODERATE
25.2,123.17,-0.132,3,3.9,3.418,0,3,5.9,142.52,376.76,29.33,100.0,84.92,0.98,-8.28,0.349,906.3,630.8,0.543,1,CRITICAL
21.02,204.61,-0.199,3,0.519,1.005,3,3,5.34,15.34,66.28,2.49,65.83,9.69,0.41,0.42,0.302,298.8,688.5,2.311,0,LOW
22.28,19.25,-0.157,3,2.479,1.808,1,1,5.93,54.08,153.39,9.44,94.75,32.65,0.555,-4.09,0.07,69.5,561.4,1.282,1,HIGH
15.63,183.51,-0.239,4,0.344,0.166,1,1,7.32,7.21,52.22,1.14,64.89,6.96,0.259,-0.03,0.087,36.2,56.1,2.002,0,LOW
14.06,132.47,0.07,3,3.113,0.53,3,2,11.0,13.31,96.9,1.3,85.81,14.97,0.232,2.19,0.122,24.5,807.9,3.087,0,LOW
12.91,192.48,-0.494,5,1.34,3.775,1,1,7.4,57.24,163.93,11.28,100.0,36.38,0.444,-4.37,0.449,232.8,655.0,1.418,0,LOW
20.07,152.11,0.106,2,6.222,3.532,1,2,8.32,65.45,184.24,6.92,100.0,33.16,0.601,0.85,0.056,613.0,210.4,1.348,0,MODERATE
3.87,102.32,0.237,4,5.632,3.548,2,1,9.42,20.43,96.27,2.47,82.76,14.34,0.248,-4.48,0.067,148.1,236.4,7.225,0,LOW
48.13,325.48,-0.203,4,20.0,1.787,2,0,6.71,8.24,94.55,1.43,77.34,14.15,0.66,2.34,0.169,45.7,362.9,0.45,1,CRITICAL
55.43,66.52,0.673,2,1.042,0.68,0,0,6.59,51.84,148.43,4.82,94.35,25.21,0.766,2.31,0.067,164.8,2222.3,0.517,1,CRITICAL
12.08,245.29,0.006,3,0.223,0.542,2,0,9.81,119.38,291.91,25.15,100.0,52.54,0.752,-1.34,0.139,441.8,613.5,1.406,0,MODERATE
54.97,332.87,-0.546,3,2.048,2.583,2,0,8.75,14.62,102.63,1.42,83.59,17.2,0.625,-0.4,0.464,422.2,818.5,0.558,1,CRITICAL
12.19,193.92,-0.098,2,0.305,3.496,1,0,6.26,76.46,189.65,13.26,100.0,34.14,0.555,-0.5,0.132,141.4,103.6,2.304,0,MODERATE
22.35,315.51,0.022,3,0.688,3.79,2,0,6.59,31.69,128.45,5.35,87.97,20.34,0.457,-2.68,0.102,183.7,317.1,1.708,0,LOW
27.33,44.95,0.157,3,3.183,1.284,0,0,7.69,186.31,433.49,33.11,100.0,78.03,0.98,-8.25,0.193,279.3,372.2,0.513,1,CRITICAL
23.42,177.76,-0.09,2,3.139,1.416,1,0,8.23,5.6,27.91,0.79,58.74,2.95,0.301,-3.16,0.168,201.0,20.4,2.371,0,LOW
