sample_id,latitude,longitude,timestamp,year,region,district,mountain_belt,label_landslide,risk_category,susceptibility_score,geotechnical_fs,elevation,slope,aspect,curvature,plan_curvature,profile_curvature,roughness,twi,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_7d,rain_15d,rain_30d,soil_type,soil_depth,lithology,lithology_grade,geomorphology,landcover,lulc_class,ndvi,distance_to_stream_m,flow_accumulation,distance_to_fault_km,sar_coherence_loss,sar_backscatter_diff_db,ndvi_change,population_density,distance_to_road_m,distance_to_bridge_m,distance_to_hospital_m,gsi_susceptibility,data_quality,source_count
SMP-POS-00124,30.38148,79.72533,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,HIGH,0.888,1.146,5828.9078614383425,51.32,343.8,-0.43990741811311557,-0.18977853216165158,-0.2632330967354991,6.263883727714199,7.09,0.0,0.0,0.0,0.0,0.0,0.0,4.8,13.6,13.6,13.6,Massive Migmatite / Quartzite & Hanging Glacier Ice,2.08,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.43,19.2,146.4,0.86,0.959,6.95,-0.296,28.3,2452.9,3492.5,30440.0,Very High,VALID,4
SMP-POS-00135,18.91478,73.23882,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,CRITICAL,0.809,0.772,553.0136693994176,38.59,249.41,-0.4489201779390659,-0.4899719444359197,-0.3584510430887681,4.936286430213538,9.23,1.1,3.9,19.4,35.0,65.9,110.3,155.5,235.5,489.4,902.6,Basaltic Boulder Colluvium,2.55,Deccan Volcanic Basalt Jointed Columnar,4,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,3,0.656,309.9,574.0,6.84,0.787,4.35,-0.485,108.5,1496.1,7328.7,14919.1,Very High,VALID,4
SMP-POS-01593,30.37767,79.73746,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,HIGH,0.926,0.942,5742.038682417115,48.95,345.36,-0.5060596559084385,-0.14081191215987143,0.055448616072721,5.395075606646403,6.37,0.0,0.0,0.0,0.0,0.0,0.0,5.6,15.9,15.9,15.9,Massive Migmatite / Quartzite & Hanging Glacier Ice,3.47,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.433,15.8,150.0,0.57,0.959,6.23,-0.418,30.5,1213.7,1656.7,25170.2,Very High,VALID,4
SMP-POS-02502,14.36004,74.57925,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.81,0.818,87.18174005225704,47.84,277.92,-0.1357688194353323,-0.05923154608541459,-0.2904345843247865,6.060736161925969,8.69,1.8,4.0,9.0,33.3,79.3,164.0,237.9,360.2,626.5,1111.1,Laterite Over Crystalline Gneiss,1.83,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,2,0.485,51.4,291.5,8.09,0.847,2.98,-0.23,171.7,10.8,445.4,6369.2,Very High,VALID,4
SMP-POS-01959,31.10495,77.13952,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,HIGH,0.857,1.218,2105.5594093442687,41.0,173.22,-0.7624162119512073,-0.29642852666058384,-0.2809052112173262,5.279723156125025,10.69,0.3,0.5,2.0,8.2,51.6,72.2,83.5,97.3,118.9,264.5,Weathered Phyllite & Colluvial Soil,2.78,Jutogh Group Carbonaceous Phyllite & Schist,3,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,2,0.449,52.7,225.2,2.09,0.864,3.31,-0.222,805.8,114.3,61.4,2711.8,Very High,VALID,4
SMP-POS-01071,18.91781,73.23866,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,HIGH,0.789,0.987,524.9368351531612,44.25,287.33,-0.3267988634858928,-0.1546049962670638,-0.8676258965659214,5.49841321241647,11.9,0.9,3.0,15.0,26.9,50.8,84.9,119.8,181.4,377.0,695.4,Basaltic Boulder Colluvium,2.64,Deccan Volcanic Basalt Jointed Columnar,3,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,3,0.36,292.3,161.7,3.9,0.862,3.14,-0.496,67.0,1072.3,4498.1,15585.7,Very High,VALID,4
SMP-POS-02272,31.53489,78.1213,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.855,0.704,2237.7200381494254,56.29,133.77,-0.23243163828300945,-0.5029218697178532,-0.1463821899459672,6.736729613624465,7.93,0.0,0.0,0.0,1.8,1.8,3.0,6.7,13.1,61.6,146.3,Jointed Quartzite & Gneiss Boulders,5.2,Wangtu Gneissic Complex with Intense Jointing,3,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,1,0.56,76.0,296.7,1.99,0.896,5.03,-0.237,72.4,2.0,588.1,15151.8,Very High,VALID,4
SMP-POS-00665,10.16116,77.01576,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.798,0.471,1523.6599693379412,43.64,248.78,0.06731173559412501,-0.010451612674565819,-0.22962811411068496,5.30899702834125,6.84,2.2,7.6,26.4,61.6,135.8,239.0,336.3,613.8,744.9,1052.3,Saprolite / Residual Clay Over Granite,5.15,Granitic Gneiss with Heavy Weathering Shell,4,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,3,0.679,81.8,1613.5,3.38,0.758,3.48,-0.286,128.3,18.2,543.7,15908.1,Very High,VALID,4
SMP-NEG-01375,31.61851,78.19451,2021-12-15T12:00:00,2021,Himachal Pradesh,Kinnaur,Himalayas,0,LOW,0.203,3.901,1657.3799788516667,3.21,132.49,0.030265750333299115,0.0,0.0,0.2171629939483948,5.59,0.5,5.8,15.1,17.3,35.9,51.5,81.3,146.7,229.2,367.5,Residual Sandy Loam Over Crystalline Rock,0.85,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.821,2041.2,24.8,15.37,0.121,0.64,0.047,85.9,3990.3,6494.7,14468.7,Low,VALID,4
SMP-POS-00483,10.1571,77.0163,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.85,0.391,1671.5207619869502,41.98,253.93,-0.1351464363101367,-0.28511424183680867,-0.27940088004766384,4.832521556067464,12.29,2.2,7.4,25.9,60.5,133.3,234.7,330.2,602.5,731.2,1033.1,Saprolite / Residual Clay Over Granite,3.83,Granitic Gneiss with Heavy Weathering Shell,5,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,2,0.673,115.8,1212.3,2.97,0.817,3.92,-0.282,284.6,80.9,583.8,11304.6,Very High,VALID,4
SMP-NEG-02571,31.58376,78.15976,2017-03-15T12:00:00,2017,Himachal Pradesh,Kinnaur,Himalayas,0,LOW,0.146,4.706,1563.2147693011423,7.05,20.14,-0.0005294961309301223,0.0,0.0,0.7737187013951742,4.27,0.5,6.2,13.4,20.3,38.8,60.9,103.9,127.6,186.3,266.3,Residual Sandy Loam Over Crystalline Rock,0.5,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.787,1990.6,74.5,26.81,0.115,0.24,0.027,138.2,4726.2,9703.2,11661.9,Low,VALID,4
SMP-NEG-00749,30.79211,79.12411,2018-03-15T12:00:00,2018,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.166,3.682,3113.0631447545993,1.5,58.71,-0.05,0.0,0.0,0.2,4.12,2.6,3.3,4.3,14.3,21.0,30.6,43.6,129.1,168.6,327.7,Residual Sandy Loam Over Crystalline Rock,1.02,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.843,2256.4,21.0,36.52,0.107,0.54,0.032,33.5,3501.4,7165.2,22480.7,Low,VALID,4
SMP-POS-02555,30.37379,79.72632,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,HIGH,0.797,0.937,5750.939165399438,52.0,357.14,0.05995438545974141,-0.39688738131171575,-0.4056476782768384,6.4142714376238334,7.21,0.0,0.0,0.0,0.0,0.0,0.0,5.9,16.7,16.7,16.7,Massive Migmatite / Quartzite & Hanging Glacier Ice,3.06,Higher Himalayan Crystallines (Vaikrita Group Gneiss),3,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,3,0.598,15.4,326.2,0.86,0.981,6.3,-0.353,22.3,1882.8,2506.7,36254.8,Very High,VALID,4
SMP-POS-01905,30.38305,79.73225,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.837,0.716,5511.8889669172095,56.46,322.64,-0.29022336342761984,-0.13980462394101417,-0.13569437632287534,7.264189795690415,12.19,0.0,0.0,0.0,0.0,0.0,0.0,6.2,17.7,17.7,17.7,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.92,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.633,9.5,766.4,1.16,0.903,6.39,-0.291,25.4,3500.0,3689.5,26658.7,Very High,VALID,4
SMP-POS-00724,31.10882,77.13354,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,CRITICAL,0.89,0.73,2083.4364598858447,40.99,210.64,-0.5534929489726279,-0.37198054138984044,-0.5891220401553126,4.687180852206335,10.85,0.3,0.6,2.3,9.2,58.0,81.1,93.8,109.3,133.6,297.0,Weathered Phyllite & Colluvial Soil,5.15,Jutogh Group Carbonaceous Phyllite & Schist,4,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,3,0.633,63.6,339.8,3.31,0.763,4.58,-0.393,658.2,144.5,64.2,3313.8,Very High,VALID,4
SMP-NEG-02323,31.03171,77.06571,2018-02-15T12:00:00,2018,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.128,2.202,1632.9292863025366,4.35,89.56,-0.03428739869905012,0.0,0.0,0.5180041114825514,5.8,0.2,2.6,4.3,18.1,24.2,35.9,58.2,122.1,199.2,313.6,Residual Sandy Loam Over Crystalline Rock,0.42,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.801,1525.9,90.9,23.63,0.084,-0.84,-0.037,128.4,5030.3,3074.0,24910.1,Low,VALID,4
SMP-NEG-01275,11.55727,76.15297,2022-01-15T12:00:00,2022,Kerala,Wayanad,Western Ghats,0,LOW,0.069,2.804,690.6200407845915,1.5,86.44,0.03868821234376753,0.0,0.0,0.2,3.99,3.2,6.0,14.4,27.3,47.7,70.2,102.7,124.2,179.6,281.7,Residual Sandy Loam Over Crystalline Rock,0.44,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.84,1215.2,22.7,42.13,0.186,-0.2,-0.039,58.4,288.8,8769.0,4326.0,Low,VALID,4
SMP-POS-02368,10.16115,77.01789,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.966,0.397,1606.1108846572406,47.05,272.02,-0.17731447655520205,-0.3139383472781367,-0.2587903020650187,5.390972010142985,7.85,1.9,6.4,22.2,51.8,114.2,201.1,282.9,516.2,626.5,885.1,Saprolite / Residual Clay Over Granite,3.91,Granitic Gneiss with Heavy Weathering Shell,5,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,2,0.677,118.6,242.8,4.43,0.91,4.37,-0.304,260.3,63.8,393.8,10309.9,Very High,VALID,4
SMP-POS-01675,24.79072,93.61925,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,HIGH,0.85,1.039,697.1938421103779,33.58,243.4,-0.12485424934553022,-0.4275713800404902,-0.013878312962783634,3.8582829858807353,11.46,0.0,0.0,0.0,1.4,3.6,13.3,29.3,47.1,167.1,257.3,Weathered Shale / Siltstone Colluvium,2.82,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,1,0.629,19.7,954.3,3.67,0.892,4.49,-0.302,148.4,188.9,124.3,15444.3,Very High,VALID,4
SMP-POS-02668,11.39307,76.28573,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,CRITICAL,0.859,0.784,474.706199994229,35.18,229.54,-0.3840677528561483,-0.06435474130633143,-0.3809671495828465,4.847594176940165,8.42,1.9,4.9,11.1,31.1,60.6,121.4,188.6,277.0,333.0,804.6,Colluvial Debris & Saprolite,4.87,Hornblende Gneiss & Charnockite Complex,5,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,2,0.42,113.5,562.0,6.96,0.865,4.08,-0.454,387.5,145.3,2462.5,9203.0,High,VALID,4
SMP-NEG-01903,18.97601,73.29701,2017-03-15T12:00:00,2017,Maharashtra,Raigad,Western Ghats,0,LOW,0.054,3.503,134.06473323535488,3.65,16.29,0.05,0.0,0.0,0.461643322712211,4.63,0.7,5.0,7.5,11.0,32.7,57.7,70.1,96.1,144.6,270.6,Residual Sandy Loam Over Crystalline Rock,1.11,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.876,1185.7,85.8,39.61,0.11,-0.44,0.074,69.8,1409.7,6075.5,32900.4,Low,VALID,4
SMP-NEG-00525,18.97203,73.29303,2016-01-15T12:00:00,2016,Maharashtra,Raigad,Western Ghats,0,LOW,0.182,2.265,86.76695437102279,7.27,140.94,0.019350892748799513,0.0,0.0,0.6004828159831084,2.2,2.7,4.9,12.0,18.4,34.8,60.6,84.3,142.4,173.9,285.8,Residual Sandy Loam Over Crystalline Rock,1.06,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.719,1187.1,106.2,19.87,0.096,-0.22,-0.003,131.9,2487.0,9998.5,5057.1,Low,VALID,4
SMP-NEG-02503,30.43595,79.78595,2023-12-15T12:00:00,2023,Uttarakhand,Chamoli,Himalayas,0,LOW,0.213,1.91,3500.0,6.28,138.35,0.0025868069075207327,0.0,0.0,0.5284387955136267,3.62,1.9,3.9,5.6,12.7,27.1,57.1,73.6,134.2,225.2,401.3,Residual Sandy Loam Over Crystalline Rock,0.99,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.778,373.8,26.8,14.91,0.127,0.29,0.024,100.8,976.2,7750.2,14483.6,Low,VALID,4
SMP-POS-02327,23.73274,92.72183,2024-05-28T06:00:00,2024,Mizoram,Aizawl,Himalayas,1,HIGH,0.967,0.956,1013.5723239159805,40.48,119.96,-0.015593849055065445,0.09694186484665146,-0.6763027128448347,4.9115943842860394,8.41,0.0,0.4,2.0,16.1,68.1,91.1,112.2,159.7,177.5,241.5,Sandstone & Siltstone Weathered Overburden,1.88,Surma Group Sandstone & Shale Intercalations,4,Anticlinal Ridge Flank & Stone Quarry Cut,Quarry Site & Peri-Urban Hill Settlement,3,0.63,62.1,1141.2,6.01,0.806,4.87,-0.477,614.6,46.2,1094.5,4066.9,High,VALID,4
SMP-POS-02910,24.79812,93.61537,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,HIGH,0.877,1.123,502.5708045368623,32.93,218.65,-0.6152123314486091,-0.5668100451197478,-0.2909594158603507,3.564897016415038,11.76,0.0,0.0,0.0,1.4,3.6,13.2,29.1,46.7,165.9,255.4,Weathered Shale / Siltstone Colluvium,2.24,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,3,0.517,19.6,1150.5,3.14,0.933,4.91,-0.442,119.7,133.0,213.9,15145.1,Very High,VALID,4
SMP-POS-01099,30.38603,79.72593,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.879,0.732,5638.822757778158,56.67,316.13,-0.554961029639975,-0.144638891747601,-0.4088939746519845,6.455472383616428,9.25,0.0,0.0,0.0,0.0,0.0,0.0,4.6,13.1,13.1,13.1,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.6,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.58,18.4,433.0,1.12,0.96,7.15,-0.422,18.4,1917.9,2803.3,32011.8,Very High,VALID,4
SMP-NEG-00895,24.72134,93.55034,2022-11-15T12:00:00,2022,Manipur,Noney,Himalayas,0,LOW,0.148,4.734,141.38921282452912,4.02,121.05,0.04563569115738219,0.0,0.0,0.33230640704239894,4.77,1.3,7.3,8.8,16.4,41.0,73.3,99.2,169.2,232.5,344.8,Residual Sandy Loam Over Crystalline Rock,0.92,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.736,2791.1,37.8,15.6,0.103,-0.52,0.009,127.3,1711.3,10921.8,27139.7,Low,VALID,4
SMP-POS-00338,23.72867,92.71476,2024-05-28T06:00:00,2024,Mizoram,Aizawl,Himalayas,1,HIGH,0.934,0.981,1106.3889381341753,42.62,87.54,-0.24757866406336254,-0.3693987176841865,-0.001399379111359289,5.300355168844001,12.26,0.0,0.4,2.1,17.4,73.9,98.8,121.8,173.4,192.6,262.1,Sandstone & Siltstone Weathered Overburden,2.86,Surma Group Sandstone & Shale Intercalations,3,Anticlinal Ridge Flank & Stone Quarry Cut,Quarry Site & Peri-Urban Hill Settlement,2,0.323,49.0,979.4,5.39,0.83,3.88,-0.362,524.2,28.7,1838.3,5383.0,High,VALID,4
SMP-NEG-02037,31.16708,77.20108,2019-03-15T12:00:00,2019,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.102,4.176,1524.0809036200894,1.5,204.16,0.023152557078170013,0.0,0.0,0.2,4.36,3.4,8.3,17.9,23.8,35.0,58.1,93.9,145.4,238.7,338.4,Residual Sandy Loam Over Crystalline Rock,0.89,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.671,691.8,15.4,11.96,0.088,0.78,0.063,126.3,395.1,5821.4,13329.0,Low,VALID,4
SMP-NEG-00456,11.46397,76.05967,2019-03-15T12:00:00,2019,Kerala,Wayanad,Western Ghats,0,LOW,0.14,2.173,642.1351887312237,4.11,82.35,-0.05,0.0,0.0,0.2,5.8,2.2,6.0,7.3,16.3,40.2,59.6,101.5,189.5,275.3,392.5,Residual Sandy Loam Over Crystalline Rock,1.02,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.832,2314.4,10.0,32.15,0.085,0.24,0.061,122.1,5316.0,1560.7,12562.2,Low,VALID,4
SMP-POS-00041,10.15876,77.01219,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.975,0.56,1672.6593464690695,35.88,268.04,-0.1634366084931948,0.049026749103482314,-0.257273915114298,4.1852637566711755,10.33,1.8,6.0,21.0,49.0,108.1,190.3,267.8,488.7,593.1,837.9,Saprolite / Residual Clay Over Granite,4.97,Granitic Gneiss with Heavy Weathering Shell,5,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,1,0.657,102.0,151.6,3.11,0.822,3.61,-0.502,184.1,75.5,390.7,13638.6,Very High,VALID,4
SMP-NEG-02173,10.10806,76.96206,2018-11-15T12:00:00,2018,Kerala,Idukki,Western Ghats,0,LOW,0.158,4.166,1058.1775945795093,1.5,23.24,-0.03236142063125581,0.0,0.0,0.2,5.59,2.2,4.0,7.3,13.5,24.7,48.6,86.0,121.6,222.2,276.9,Residual Sandy Loam Over Crystalline Rock,0.65,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.73,487.4,60.5,9.98,0.089,-0.01,-0.002,25.0,3996.2,8132.1,8754.5,Low,VALID,4
SMP-POS-01716,23.7303,92.71806,2024-05-28T06:00:00,2024,Mizoram,Aizawl,Himalayas,1,CRITICAL,0.913,0.827,967.5273495093121,40.75,129.32,-0.5853766700506081,-0.13871573623527572,-0.22069422053739607,4.695128734347392,9.6,0.0,0.4,2.1,17.0,72.0,96.3,118.7,168.9,187.7,255.4,Sandstone & Siltstone Weathered Overburden,2.42,Surma Group Sandstone & Shale Intercalations,4,Anticlinal Ridge Flank & Stone Quarry Cut,Quarry Site & Peri-Urban Hill Settlement,1,0.413,157.8,355.2,4.83,0.812,4.34,-0.193,696.5,57.6,1268.6,3837.5,High,VALID,4
SMP-POS-02861,11.53555,76.13532,2024-07-30T02:00:00,2024,Kerala,Wayanad,Western Ghats,1,HIGH,0.826,0.937,1215.8106300316476,32.73,238.81,-0.35293940845386634,-0.4613923780160248,-0.2528863755608186,4.329071860417035,9.89,1.7,5.3,7.8,16.4,51.8,106.4,115.7,190.1,402.9,632.2,Colluvium / Saprolite & Boulders,5.01,Charnockite & Weathered Hornblende-Biotite Gneiss,4,High-Relief Structural Escarpment,Tea Plantation & Shola Evergreen Forest,2,0.623,79.1,600.4,2.83,0.938,4.26,-0.462,242.0,134.9,511.8,5144.3,Very High,VALID,4
SMP-POS-00981,14.36593,74.5823,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.864,0.34,124.43992596923741,47.57,255.14,-0.5866960159365491,-0.0024211597515282346,-0.22047518132552585,5.987942779511369,10.18,1.9,4.3,9.7,36.1,86.1,178.1,258.4,391.4,680.7,1207.1,Laterite Over Crystalline Gneiss,4.93,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,2,0.582,30.1,197.9,7.61,0.816,3.53,-0.302,107.0,4.1,533.9,8902.4,Very High,VALID,4
SMP-NEG-01139,30.67717,79.00917,2022-03-15T12:00:00,2022,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.177,1.923,3039.881773135493,5.09,204.31,-0.02771715121612941,0.0,0.0,0.4444050956276205,4.47,2.5,4.7,13.0,17.0,36.7,50.6,95.5,162.0,201.8,281.5,Residual Sandy Loam Over Crystalline Rock,1.08,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.667,1559.2,15.5,29.02,0.106,0.54,-0.018,55.5,702.0,9014.0,31456.1,Low,VALID,4
SMP-NEG-00732,19.22493,73.75193,2017-02-15T12:00:00,2017,Maharashtra,Pune,Western Ghats,0,LOW,0.103,2.941,436.3208776609697,2.42,309.34,-0.029678386307995845,0.0,0.0,0.2,5.12,1.1,2.8,4.7,12.1,34.9,47.3,84.6,119.9,168.1,220.0,Residual Sandy Loam Over Crystalline Rock,0.94,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.739,3417.3,13.4,10.44,0.135,0.72,-0.018,52.9,1885.6,6823.1,26949.8,Low,VALID,4
SMP-POS-01242,30.38231,79.73261,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,HIGH,0.828,1.094,5599.9643676646165,51.41,324.08,-0.49729010973266574,-0.26454151254725755,-0.1430744174083302,6.187708676669463,8.73,0.0,0.0,0.0,0.0,0.0,0.0,5.9,16.8,16.8,16.8,Massive Migmatite / Quartzite & Hanging Glacier Ice,2.25,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,1,0.552,14.8,237.2,1.16,0.91,6.94,-0.436,19.9,3500.0,2012.2,32947.1,Very High,VALID,4
SMP-NEG-01228,14.43173,74.64973,2021-02-15T12:00:00,2021,Karnataka,Uttara Kannada,Western Ghats,0,LOW,0.108,3.936,30.0,8.09,120.51,-0.010012049387770845,0.0,0.0,0.657173966363842,4.27,2.5,4.7,9.4,16.3,34.1,48.5,93.3,113.5,185.4,265.2,Residual Sandy Loam Over Crystalline Rock,0.68,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.849,1475.3,25.7,21.57,0.102,0.5,0.008,102.0,2089.7,6488.6,31796.2,Low,VALID,4
SMP-POS-00506,27.5839,88.54639,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.841,0.777,1709.8641045804097,39.07,121.45,-0.211150284837065,-0.03334764474113919,-0.42119800921698236,4.596600339821607,7.17,0.1,0.6,2.7,7.7,10.5,12.9,13.0,14.1,59.2,78.5,Glacio-Fluvial Gravel & Schist Bedrock,5.18,Daling Group Chlorite-Sericite Schist & Gneiss,4,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,1,0.515,7.6,1225.1,1.27,0.926,6.05,-0.384,290.2,23.1,54.3,10279.0,Very High,VALID,4
SMP-NEG-00926,11.33383,76.22883,2017-01-15T12:00:00,2017,Kerala,Malappuram,Western Ghats,0,LOW,0.233,3.911,30.0,2.12,296.97,-0.025934547435886128,0.0,0.0,0.2,4.74,0.6,4.0,7.1,21.0,30.4,51.0,61.6,90.1,134.7,292.3,Residual Sandy Loam Over Crystalline Rock,0.9,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.659,918.8,141.8,19.34,0.087,0.37,0.018,75.5,1452.1,9721.1,15689.2,Low,VALID,4
SMP-NEG-00333,30.67932,79.01132,2018-03-15T12:00:00,2018,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.148,4.212,3003.6379690539197,1.5,23.63,-0.016526937751130313,0.0,0.0,0.2,3.34,0.8,1.0,7.2,18.3,30.8,43.9,59.6,98.2,200.2,269.9,Residual Sandy Loam Over Crystalline Rock,0.75,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.8,3019.0,56.6,33.17,0.183,0.5,0.028,112.7,3185.8,9282.9,28137.3,Low,VALID,4
SMP-POS-00588,11.38845,76.28006,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,HIGH,0.855,1.223,497.27847878988433,31.73,195.07,-0.16238253451622628,-0.2606103983850212,-0.37817765343447773,4.01639570191564,6.87,2.4,6.3,14.1,39.7,77.4,155.1,241.0,353.9,425.5,1028.1,Colluvial Debris & Saprolite,4.56,Hornblende Gneiss & Charnockite Complex,3,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,2,0.517,255.9,739.6,6.59,0.73,3.56,-0.233,291.5,102.9,1864.2,9415.5,High,VALID,4
SMP-POS-01155,24.78783,93.61533,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,CRITICAL,0.802,0.88,389.612043004604,36.05,211.13,-0.3495417498513796,0.1333006413436661,-0.2515935870787599,4.394612934182558,9.57,0.0,0.0,0.0,1.6,4.2,15.2,33.6,54.1,191.8,295.3,Weathered Shale / Siltstone Colluvium,4.34,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,1,0.631,42.7,496.7,4.99,0.934,5.52,-0.373,125.9,176.5,159.3,23983.7,Very High,VALID,4
